;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;
977,560;26,109;16,263;61,815;19,375;75,081;75,616;57,006;53,269;8,8877;86,863;71,628;
977,889;5,8891;-2,35;62,62;7,3451;50,62;41,846;39,662;94,03;26,532;56,118;114,5;
978,218;20,332;31,553;74,04;53,075;77,367;58,166;3,2261;72,985;52,095;41,774;59,92;
978,547;47,195;24,467;63,128;62,765;67,037;100,17;2,7012;24,012;58,741;58,533;-2,0272;
978,876;46,571;21,858;13,394;9,4208;56,973;79,279;23,947;12,885;45,482;74,173;47,411;
979,205;22,611;84,944;25,444;17,888;96,666;70,667;5,1115;18,222;135,22;83,5;65,889;
979,534;42,071;46,547;77,727;29,759;77,377;61,103;-15,104;65,762;36,438;82,965;55,172;
979,863;1,698;7,1202;52,036;-3,3981;55,867;47,458;-14,819;20,361;42,302;64,506;1,3124;
980,192;13,956;26,124;95,24;62,036;60,487;15,053;-5,6813;55,744;81,62;30,053;72,019;
980,522;-9,6579;-11,553;66,921;26,632;106,29;78,474;21,184;105,95;54;55,263;24,737;
980,851;33,98;-36,106;17,546;64,264;37,861;88,095;-26,601;70,357;36,326;55,474;77,465;
981,180;6,9775;43,94;24,302;33,21;36,593;66,338;-4,6867;32,094;21,814;8,8499;51,036;
981,509;12,83;62,702;25,979;53,511;127,04;63,043;15,596;-1,3195;43,511;98,001;7,8932;
981,838;7,0928;55,124;3,4638;25,325;17,464;87,34;-3,227;64,103;24,201;65,17;55,696;
982,167;15,313;59,478;32,212;43,74;47,315;106,74;45,474;7,9462;38,104;74,055;97,529;
982,496;52,525;-4,716;17,732;6,4904;49,957;69,49;33,673;28,669;56,837;40,611;54,611;
982,825;10,165;-5,7971;25,127;35,797;18,114;102,09;6,9618;61,569;52,216;51,936;73,912;
983,154;32,654;32,421;89,603;4,1205;21,976;81,673;-5,3325;36,724;96,93;15,038;86,477;
983,483;29,178;18,631;62;56,184;66,98;73,78;25,757;63,191;85,447;15,033;52,615;
983,812;9,8479;48,676;61,049;42,47;40,622;67,312;-17,012;58,183;101,38;43,823;66,244;
984,141;22,897;20,625;57,175;46,521;42,353;113,62;3,9969;55,719;-3,6671;9,6505;62,828;
984,470;-7,4381;1,6937;33,446;34,116;62,627;85,686;-5,3205;15,742;59,442;17,436;97,748;
984,799;-17,995;-25,002;1,7448;87,799;62,447;88,303;13,508;61,199;50,095;16,953;89,555;
985,128;-21,932;46,072;34,484;67,448;80,774;94,519;-12,643;69;68,386;23,68;80,293;
985,457;-26,911;105,73;17,497;43,559;63,318;93,883;34,134;65,603;77,173;52,48;92,771;
985,786;-22,328;45,368;24,421;76,164;42,62;52,696;46,298;63,31;101,06;53,316;51,988;
986,115;26,016;23,502;56,509;75,51;57,992;68,491;36,998;75,492;80,504;37,521;38;
986,444;-7,9674;56,993;43,388;57,628;48,123;104,71;23,958;55,454;20,205;39,398;78,828;
986,773;-24,6;50,054;33,951;31,727;31;66,206;14,45;2,9776;39,694;37,127;100,2;
987,102;-1,0446;45,892;54,955;33,766;23,036;39,766;78,262;62,028;32,026;62,721;50,18;
987,431;-14,568;65,553;34,277;52,154;10,195;100,43;65,619;65,822;47,381;79,293;32,154;
987,760;2,0322;28,086;13,312;69,763;24,581;85,71;7,0324;21,043;8,2475;90,204;12,602;
988,089;14,822;39,773;23,166;37,513;40,262;46,667;12,606;76,629;46,986;47,895;89,14;
988,418;53,727;2,105;10,192;66,547;66,684;85,603;18,472;45,993;28,689;1,4966;33,378;
988,747;3,4434;21,486;57,13;74,386;84,426;31,027;30,03;65,09;108,83;9,0401;46,902;
989,076;20,758;-13,678;63,28;1,6034;87,84;71,117;35,52;33,682;29,525;24,759;62,04;
989,405;24,365;30,703;25,108;16,108;42,324;57,405;64,987;64,649;74,122;31,392;91,987;
989,735;37,745;46,247;47,491;32,829;28,669;48,502;-0,64379;42,509;44,513;91,564;116,16;
990,064;25,635;31,726;65,274;18,726;65,231;120,55;-3,1814;75,322;20,952;105,59;20,626;
990,393;25,993;-16,653;-5,4795;11,051;-13,414;82,304;43,66;0,55668;48,79;43,455;130,17;
990,722;-25,836;-40,71;52,056;-13,685;6,1076;82,277;7,6357;58,969;30,038;94,578;98,535;
991,051;14,929;2,4712;23,417;-0,45938;70,097;57,778;56,542;57,445;65,124;21,666;110,07;
991,380;77,324;42,08;29,973;55,001;58,649;32,217;35,594;47,405;100,08;49,514;47,784;
991,709;44,653;0,25261;29,054;105,01;64,733;67,293;22,533;30,693;43,88;82,974;76,507;
992,038;24,7;85,665;-15,588;14,409;73,818;65,109;11,035;55,22;53,818;27,083;72,377;
992,367;-8,3699;64,288;24,16;18,959;87,84;56,055;2,6987;33,603;69,183;76,918;107,71;
992,696;-9,6711;32,336;52,151;7,9772;55,386;71,135;27,664;17,541;37,71;21,609;72,788;
993,025;41,41;-4,0476;41,724;39,915;49,662;48,554;54,41;75,144;22,264;-16,904;54,218;
993,354;65,022;-23,839;14,002;46,62;55,057;76,26;49,119;77,537;44,698;4,8027;37,964;
993,683;60,602;0,71298;50,409;24,953;11,668;62,56;27,621;27,454;17,652;29,407;61,36;
994,012;-9,4296;15,418;52,241;21,224;62,807;58,265;31,177;29,189;34,947;19,06;14,289;
994,341;-15,174;17,37;21,89;37,195;80,021;118,59;21,934;31,043;45,695;60,848;47,501;
994,670;-10,522;-40,975;43,053;24,426;46,626;115,07;37,209;38,818;44,931;47,191;66,939;
994,999;-5,8609;-18,04;71,47;29,791;41,091;65,043;30,892;40,748;75,995;33,556;67,048;
995,328;21,246;67,623;63,623;14,377;58,754;29,655;27,558;44,082;62,721;59,361;46,655;
995,657;1,3778;38,991;15,373;24,005;107,69;40,205;-9,0791;32,026;82,753;65,03;9,6388;
995,986;10,268;18,914;46,841;39,914;117,69;57,606;3,8806;57,4;86,212;75,003;28,225;
996,315;28;23,075;20,759;33,01;84,795;39,935;19,243;12,227;57,786;15,918;53,224;
996,644;3,1549;-0,11433;31,729;53,114;41,117;48,884;11,808;39,728;37,847;11,576;39,193;
996,973;-24,487;14,879;62,947;-5,0159;58,271;70,176;-12,879;52,527;34,541;67,988;39,162;
997,302;48,541;9,8545;45,328;-3,1381;22,466;43,422;43,157;58,907;71,437;62,567;53,955;
997,631;-35,751;35,023;8,5804;4,5475;69,744;51,285;-3,1409;61,849;7,8197;21,485;20,485;
997,960;40,202;36,445;31,438;35,216;67,558;109,1;51,763;38,894;47,433;15;77,097;
998,289;-13,916;20,217;53,568;18,575;34,435;111,36;-40,266;-28,059;90,207;-36,061;44,151;
998,619;8,1017;-6,1659;49,192;68,3;14,577;51,957;26,53;47,337;22,342;17,107;39,064;
998,948;42,781;46,742;14,188;-2,2962;74,414;67,812;64,241;60,726;85,406;37,953;94,695;
999,277;14,195;13,195;40,131;85,058;123,78;43,053;-27,169;27,705;11,468;34,605;57,374;
999,606;0,88571;-0,55152;83,262;43,464;63,023;24;69,213;63,661;37,152;89,186;80,977;
999,935;21,205;23,092;82,184;17;96,35;29,216;51,586;77,693;10,103;101,7;37,346;
1000,264;-24,586;10,502;49,977;21,015;39,175;70,353;-0,11824;50,148;99,331;38,696;28,008;
1000,593;61,486;15,279;15,234;33,333;47,306;94,306;61,099;32,424;95,378;68,712;45,667;
1000,922;-6,1263;30,425;8,615;13,638;23,902;75,845;40,115;46,868;83,115;43,178;62,644;
1001,251;13,788;41,384;26,48;39,553;10,998;54,159;12,01;7,6709;44,958;60,564;34,478;
1001,580;-8,5187;13,777;-1,9332;32,965;64,571;65,603;17,655;24,995;36,136;42,916;80,273;
1001,909;-6,8541;-9,6624;37,456;25,235;42,883;64,911;7,6023;66,233;49,808;16,206;99,528;
1002,238;-17,742;-2,7021;43,431;45,395;57,896;79,562;-5,4715;30,338;22,167;17,144;52,368;
1002,567;13,758;14,27;31,448;66,334;52,893;91,854;17,901;71,794;40,873;2,6866;51,345;
1002,896;19,797;40,83;56,437;51,28;32,135;49,158;51,129;70,579;55,675;11,994;15,366;
1003,225;65,506;50,616;49,197;40,087;12,244;11,843;44,721;80,227;45,634;58,808;0,33738;
1003,554;26,22;41,624;55,89;8,9756;21,078;73,301;15,455;81,176;25,262;73,164;31,115;
1003,883;-6,0285;35,925;58,587;18,052;54,699;119,86;19,375;76,662;33,229;39,925;36,779;
1004,212;43,143;-16,492;58,619;73,365;67,302;30,207;37,063;64,032;30,968;16,143;56,174;
1004,541;37,101;26,556;57,317;35,603;5,0608;33,265;13,26;49,084;55,732;10,233;84,983;
1004,870;38,447;34,963;20,783;5,2678;28,254;47,142;25,627;45,268;42,248;5,339;61,516;
1005,199;26,765;25,681;1,2689;27,42;66,328;55,05;38,092;52,731;31,773;17,143;96,387;
1005,528;35,02;42,903;38,874;47,02;65,49;10,802;-2,5017;81,04;-25,777;24,255;55,478;
1005,857;23,469;13,664;-2,4316;-0,43162;57,162;65,818;-8,5809;70,759;8,8673;66,884;30,178;
1006,186;53,24;-16,18;58,853;69,808;28,238;37,596;-12,478;19,64;6,2534;22,954;12,776;
1006,515;28,89;7,2358;28,583;17,159;51,236;23,63;53,526;35,551;19,055;41,362;101,89;
1006,844;73,932;17,8;49,466;24,733;21,712;16,156;51,156;-4,0659;11,2;46,911;20,002;
1007,173;35,933;73,647;37,142;-40,104;11,239;107,49;5,9809;25,658;62,543;16,362;83,714;
1007,502;-19,78;6,1602;-4,2397;4,1998;75,3;79,8;9,1404;107,52;41,4;34,46;65,7;
1007,832;-28,758;38,582;38,088;-23,291;72,604;60,899;70,353;54,52;73,529;24,176;22,003;
1008,161;-4,417;24,575;30,142;-13,58;11,702;61,71;36,005;69,71;30,557;5,5778;86,873;
1008,490;-17,756;19,495;22,723;31,464;50,668;76,598;12,596;69,148;53,699;-6,9767;53,127;
1008,819;31,765;30,946;-0,93648;115,45;84,261;102,86;-19,756;14,919;17,009;9,8832;69,252;
1009,148;18,687;40,225;31,72;36,072;19,915;114,46;49,14;13,221;35,72;23,118;70,86;
1009,477;50,272;82,422;18,653;32,121;1,9758;77,129;41,031;60,451;21,42;-15,617;57,391;
1009,806;18,247;17,904;47,854;12,995;52,304;54,748;-7,302;32,254;71,298;-3,3535;82,845;
1010,135;28,078;2,4887;9,343;53,566;50,061;67,867;-4,7476;3;87,307;23,566;76,058;
1010,464;-4,1336;43,634;1,6001;27,399;82,066;53,033;4,734;19,034;75,366;35,1;20,5;
1010,793;-8,1237;61,824;20,202;-10,475;85,826;47,601;49,551;34,774;75,703;73,128;38,976;
1011,122;17,403;52,933;51,47;24,658;92,765;36,362;65,718;50,705;48,222;72,027;42,248;
1011,451;19,503;34,241;83,435;63,586;55,834;88,387;51,889;57,034;36,662;51,821;38,352;
1011,780;22,809;8,3891;75,18;75,206;43,41;95,958;29,995;64,616;70,402;68,209;62,018;
1012,109;32,57;-7,0674;54,86;88,352;61,922;71,71;35,637;90,492;88,705;57,01;57,368;
1012,438;68,909;17,749;48,578;54,669;64,578;91,743;34,155;-0,56655;43,241;42,893;17,567;
1012,767;47,938;25,186;41,913;47,174;28,119;84,466;12,833;42,657;57,968;17,746;47,602;
1013,096;52,449;23,769;50,762;76,368;21,15;115,9;55,967;56,013;69,925;85,873;20,182;
1013,425;-6,0665;10,214;92,927;85,622;44,085;106,73;-0,36526;47,567;53,592;27,903;24,841;
1013,754;52,355;45,384;39,733;73,205;6,3516;72,146;24,795;58,089;10,763;66,149;45,206;
1014,083;-29,037;22,446;32,582;11,891;49,153;69,687;17,671;66,269;19,225;41,968;109,8;
1014,412;-42,813;9,6222;40,502;62,204;55,938;86,88;72,267;80,129;15,373;59,569;103,87;
1014,741;-9,6704;28,606;56,685;52,276;104,03;44,868;-2,4226;63,355;54,211;7,0845;86,335;
1015,070;40,326;-10,774;68,733;29,882;15,724;3,3024;39,204;-8,2083;13,357;26,312;134,32;
1015,399;-32,782;-2,9545;17,453;66,762;46,544;139,22;49,238;34,404;67,635;79,221;103,83;
1015,728;-44,215;-18,181;59,136;44,691;48,833;49,756;62,368;141,21;15,449;29,848;84,307;
1016,057;-36,665;79,267;4,9916;9,4517;116,13;108,73;32,582;40,551;98,386;68,344;58,386;
1016,386;5,7704;28,842;59,28;20,685;80,298;72,245;77,333;104,45;81,474;54,175;40,702;
1016,715;-19,779;25,179;23,933;48,744;73,01;48,246;55,631;65,682;65,569;43,436;56,482;
1017,045;21,508;22,59;27,098;34,541;65,377;54,475;28,033;71,541;-2,3446;68,984;72,951;
1017,374;-15,035;0,21196;67,753;70,859;15,859;47,541;19,325;-18,032;76,678;38,314;39,413;
1017,703;-33,044;-0,33821;86,009;41,464;25,822;77,644;-5,4606;17,577;84,382;20,679;2,4606;
1018,032;-37,037;9,4074;90,963;-39,074;19,222;64,037;-48,37;54,407;92,481;48,481;51,889;
1018,361;-19,936;-6;82,142;-48,384;23,023;48,517;17,32;45,768;58,218;49,363;28,573;
1018,690;-1,6528;-3,5308;41,419;32,681;43,025;50,679;19,209;58,458;30,469;29,406;47,037;
1019,019;49,316;1,1475;25,254;62,418;45,832;44,053;-3,3689;84,209;66,824;23,918;45,074;
1019,348;38,3;4,74;44,48;10,28;9,9801;78,84;3,6;51,18;57,72;32,92;41,94;
1019,677;-1,6644;14,728;27,674;27,171;17,782;46,01;5,1424;27,155;46,209;36,339;58,326;
1020,006;11,999;36,666;34,666;44,667;43,333;6,667;14,333;56,665;42,001;-6,998;46,001;
1020,335;-7,2164;8,0735;-12,1;45,42;59,913;110,23;3,957;35,943;81,868;20,969;40,391;
1020,664;-9,9475;6,5591;11,704;54,286;23,816;21,422;18,092;31,299;96,48;37,727;57,312;
1020,993;11,534;43,677;-4,8795;62,579;14,782;80,014;6,6693;7,1054;98,188;23,248;89,098;
1021,322;3,3933;-33,725;12,213;64,84;35,33;65,659;-19,852;44,544;16,636;27,564;55,659;
1021,651;1,8843;38,43;-15,719;-4,8593;31,041;95,14;-51,413;39,736;58,479;14,851;62,149;
1021,980;62,289;27,74;21,738;55,564;7,7395;112,99;59,085;35,217;3,8561;84,419;108,52;
1022,309;26,201;61,942;-11,914;55,172;65,256;52,801;45,658;18,486;23,285;57,944;77,029;
1022,638;16,09;0,11975;31,88;47,117;50,91;58,374;43,311;-19,593;7,8653;-5,072;3,1197;
1022,967;21,468;8,0591;19,449;-7,2174;46,005;78,863;-0,58153;73,414;-0,58628;52,513;13,01;
1023,296;17,535;15,905;-40,117;46,404;54,064;13,618;17,259;73,61;8,4736;-1,454;42,939;
1023,625;46,11;68,201;60,522;-7,3211;-6,6121;19,736;-19,88;16,234;26,91;17,445;30,592;
1023,954;-22,538;22,236;-2,9444;9,4167;49,83;23,045;-5,5486;7,1458;11,483;44,99;56,698;
1024,283;-34,481;24,407;22,459;-3,1829;80,179;38,511;-42,239;6,3583;16,828;24,709;41,754;
1024,612;-5,0946;53,723;59,651;7,835;78,815;86,648;-10,74;0,28149;10,886;31,864;64,648;
1024,941;-13,389;61,366;38,066;-10,006;88,653;66,078;31,24;44,934;32,856;71,533;21,767;
1025,270;7,1188;20,984;14,676;-3,1734;86,849;72,183;10,222;53,254;17,427;42,562;38,157;
1025,599;6,8883;16,52;20,588;18,441;76,915;21,416;-3,7681;35,008;2,6997;5,2877;58,223;
1025,929;17,35;13,534;27,757;61,165;30,883;42,495;0,32031;54,544;28,155;-9,0874;45,058;
1026,258;30,029;54,028;51,525;8,9671;20,447;57,504;29,024;30,459;28,919;4,5217;79,028;
1026,587;21,365;24,184;57,819;49,452;37,452;81,272;22,819;32,635;8,1805;41,544;102,09;
1026,916;12,389;21,397;-3,2755;73,042;72,28;74,812;13,079;15,063;47,109;47,841;59,624;
1027,245;15,289;16,811;-13,715;34,695;82,96;50,385;-23,88;19,727;30,445;2,4654;18,385;
1027,574;39,84;33,273;42,063;-18,421;23,775;22,913;-10,653;63,803;9,2467;-0,34507;5,8516;
1027,903;38,527;51,171;39,29;48,116;91,142;39,499;3,3817;25,343;27,263;10,895;3,4473;
1028,232;52,21;42,011;70,189;54,105;35,253;42,316;29,663;-6,2947;-2,6525;41,968;44,726;
1028,561;9,2097;20,297;37,276;23,231;20,824;61,956;-44,13;-8,3737;77,075;-24,625;85,461;
1028,890;56,361;-14,897;20,992;112,41;-6,8973;67,858;15,96;-49,196;-4,9908;-10,244;97,15;
1029,219;20,847;3,4797;43,48;15,117;53,021;49,939;64,22;21,664;75,531;56,408;101,61;
1029,548;15,052;23,067;-14,684;29,549;85,601;42,311;-47,679;41,378;-12,611;27,917;25,197;
1029,877;40,817;9,1056;76,331;13,127;15,507;-3,6761;-37,12;90,655;14,768;17,063;72,634;
1030,206;11,797;-32,437;90,721;29,665;86,657;20,305;-3,1993;48,352;-35,369;-16,407;46,886;
1030,535;-62,561;10,512;15,359;1,5195;76,913;29,756;12,317;34,676;27,738;48,582;40,822;
1030,864;15,58;41,548;95,101;57,889;63,458;52,084;-29,749;62,073;1,3791;32,951;9,9829;
1031,193;54,822;6,484;75,778;29,478;45,867;78,915;34,392;49,696;65,174;-29,3;40,828;
1031,522;10,153;77,808;7,7387;18,45;19,234;90,12;28,943;40,285;63,15;35,604;46,943;
1031,851;28,679;48,561;13,88;-12,529;42,088;40,852;5,0571;-3,9413;40,56;51,735;18,558;
1032,180;-26,443;8,5275;64,092;-1,2916;36,48;76,579;26,694;-5,6494;11,579;37,982;77,908;
1032,509;26;41,69;31,599;35,533;38,089;83,312;-17,758;-10,312;21,511;21,799;117,51;
1032,838;5,9378;3,7403;46,191;32,142;21,771;88,649;31,611;-0,40124;53,914;25,74;79,697;
1033,167;3,2589;3,5995;52,278;13,831;6,6594;100,38;21,36;33,856;53,589;-17,747;39,384;
1033,496;-8,3014;24,72;52,197;50,128;31,59;76,152;8,4013;43,024;-17,954;20,627;63,31;
1033,825;-10,87;25,069;28,775;55,088;70,302;81,607;5,8512;10,691;-3,7786;57,473;53,935;
1034,154;76,052;53,767;-3,3583;20,481;47,882;87,993;0,33583;42,782;26,183;41,92;13,978;
1034,483;83,913;42,323;25,355;2,9606;28,78;66,622;-5,5591;34,393;54,638;38,331;55,064;
1034,812;19,335;23,593;11,446;15,546;37,083;67,814;-21,49;42,684;44,723;52,573;98,814;
1035,142;6,8238;-4,9771;-26,761;104,54;44,33;47,744;42,272;49,227;32,835;40,074;38,336;
1035,471;-35,065;-12,697;-30,929;23,141;38,323;65,639;27,542;57,748;79,6;51,194;27,587;
1035,800;3,8973;9,1589;92,885;17,483;-10,387;44,703;41,856;34,958;10,178;8,9855;61,297;
1036,129;22,881;12,28;75,414;41,202;3,083;74,985;12,736;66,845;68,41;22,943;20,694;
1036,458;24;75,429;96,09;-13,992;5,1877;35,693;33,278;22,257;-6,8948;-0,18397;61,931;
1036,787;-28,406;28,641;93,283;-27,623;10,717;51,963;-10,689;-12,538;14,491;8,4341;15,547;
1037,116;5,9574;33,991;2,1049;12,953;36,97;48,006;-9,0046;31,947;51,959;22,984;46,961;
1037,445;19,729;-24,362;39,332;89,096;32,593;62,367;-25,704;-1,3166;65,332;-4,3618;69,462;
1037,774;9,0537;-25,955;-14,069;61,39;27,481;51,473;61,611;-10,84;9,0916;-7,9697;37,641;
1038,103;-34,341;33,034;12,792;-16,547;45,161;64,82;21,237;-27,82;11,242;33,518;43,034;
1038,432;8,02;38,638;9,7148;19,101;-40,787;10,703;-4,9279;45,695;32,486;44,478;32,382;
1038,761;34,145;65,955;66,017;-19,289;47,93;78,15;57,214;40,498;78,359;62,329;18,474;
1039,090;7,1586;-5,9385;83,491;16,336;47,935;66,718;28,278;-3,4795;22,437;79,151;32,494;
1039,419;-2,4883;12,402;50,675;26,624;14,65;53,65;18,607;65,402;14,161;12,984;17,547;
1039,748;3,2911;12,947;27,327;30,372;22,69;67,266;-5,6018;52,938;42,106;9,1865;31,46;
1040,077;-7,6503;37,225;9,0829;29,745;23,54;61,641;-0,79534;33,051;41,664;42,908;64,94;
1040,406;34,932;41,652;20,722;24,744;-32,393;44,999;27,813;25,256;65,279;14,42;64,723;
1040,735;5,3158;10,168;25,565;50,712;-60,533;55,193;38,828;31,049;29,751;0,36847;12,754;
1041,064;-24,371;-13,067;53,034;76,763;32,944;48,034;28,085;25,729;15,101;30,66;-10,982;
1041,393;-15,326;14,162;1,2264;54,994;47,139;41,694;3,7818;40,612;27,606;75,737;24,074;
1041,722;-2,5729;18,055;19,221;-8,9551;37,598;62,437;-12,613;38,975;76,995;18,608;42,894;
1042,051;11,818;-25,635;53,606;3,9417;45,898;67,19;40,657;26,095;52,547;-8,9854;19,482;
1042,380;-12,417;19,843;21,59;-0,69303;61,457;9,8895;19,118;-20,134;100,57;-50,874;91,292;
1042,709;-61,171;29,662;23,519;22,219;24,058;69,137;37,399;-19,096;23,802;0,59406;41,658;
1043,038;-22,14;7,6245;16,049;22,418;2,891;106,69;33,364;50,708;60,339;-10,642;18,63;
1043,367;37,727;4;43,368;-15,488;-11,459;94,871;42,569;27,402;-18,775;38,287;63,387;
1043,696;16,811;66,815;10,436;14,689;59,191;7,6836;19,624;22,062;-35,625;17,811;48,374;
1044,025;34,703;36,52;19,822;71,183;64;-16,718;15,045;22;22,123;16,985;59,807;
1044,355;-9,1493;102,35;13,491;10,738;8,1636;10,051;-25,458;17,626;104,94;-5,0184;22,262;
1044,684;14,081;27,118;29,039;1,8009;17,317;-13,603;-31,885;-19,563;-13,881;17,285;31,199;
1045,013;-1,8735;53,044;30,534;-2,1721;56,789;34,575;46,426;16,171;-2,0211;-43,407;42,32;
1045,342;41,935;-4,4455;-24,289;47,937;-2,9732;24,333;14,964;0,73046;1,3786;66,13;28,046;
1045,671;45,634;45,224;43,044;-3,3803;36,174;37,454;-2,5722;46,528;40,386;59,85;52,143;
1046,000;18,041;34,869;-3,9591;71,566;14,701;5,2485;41,226;24,484;13,516;74,937;52,625;
1046,329;-7,916;9,4707;-8,5207;16,857;26,168;71,084;38,311;29,353;14,075;4,042;14,622;
1046,658;-6,1207;12,753;25,651;23,464;28,656;69,205;61,176;69,651;-22,735;-3,8793;43,289;
1046,987;8,1554;2;-5,6992;10,375;66,115;45,159;16,247;12,122;-30,649;6,7769;49,78;
1047,316;7,0428;5,7105;-4,1711;29,217;79,549;12,493;10,579;4,1939;-13,099;3,533;65,539;
1047,645;50,181;26,378;47,961;9,1103;36,362;35,866;3,5354;79,772;28,236;-31,441;67,197;
1047,974;35,695;29,115;20,502;9,2463;27,367;25,79;58,221;70,832;62,089;-8,2719;11,031;
1048,303;1,8182;-15,07;13,811;39,035;18,489;4,1748;21,517;23,972;43,28;37,811;-20,385;
1048,632;11,343;29,322;24,464;44,747;44,712;9,5665;-52,639;26,983;23,597;-3,4118;-28,343;
1048,961;8,884;23,796;41,865;8,8492;18,743;42,624;13,292;53,107;31,643;14,373;5,8561;
1049,290;17,796;28,853;-9,2854;31,171;54,764;88,911;58,811;37,147;57,361;65,143;18,493;
1049,619;27,418;40,011;14,318;-11,549;100,27;43,846;-1,1755;-9,3075;37,725;42,11;78,165;
1049,948;4,3302;59,715;56,475;0,52044;56,81;70,833;39,996;73,724;62,475;-17,041;37,706;
1050,277;52,188;33,307;19,71;5;64,196;23,113;43,701;-0,87897;26,61;37,885;10,904;
1050,606;-25,449;25,259;15;-24,397;19,534;-10,5;10,758;43,052;121,57;56,379;10,897;
1050,935;74,693;-1,9211;4,0321;75,702;-36,842;40,845;42,901;65,942;23,304;-7,8101;19,974;
1051,264;18,937;16,394;32,387;-46,65;-35,531;123,49;-24,44;0,77052;65,548;54,616;31,662;
1051,593;64,745;-8,9461;80,768;18,262;0,30613;89,063;8,758;-4,4738;-20,746;97,724;86,621;
1051,922;-67,183;61,667;65,402;-17,501;45,531;58,985;17,439;-8,5682;39,144;3,097;81,417;
1052,251;15,385;20,531;45,927;37,265;21,481;58,95;36,794;3,4443;49,252;65,195;77,204;
1052,580;18,209;3,8243;35,627;30,725;55,791;82,408;62,66;46,143;71,078;14,714;101,42;
1052,909;22,582;0,49388;-0,74558;33,291;25,505;5,6966;-7,8993;43,189;46,242;30,226;102,89;
1053,238;38,971;39,281;55,763;28,216;11,015;23,021;-30,299;35,477;51,375;-34,648;67,586;
1053,568;64,492;90,595;45,904;3,3597;77,602;16,816;1,0601;69,308;-17,439;27,45;48,655;
1053,897;38,808;61,442;27,413;10,532;48,875;29,02;19,102;55,389;35,079;22,838;49,835;
1054,226;9,0946;33,63;6,3631;9,8986;48,103;50,748;-31,086;31,221;12,527;-11,198;3,6537;
1054,555;3,3872;9,7212;0,71914;-3,1946;-16,17;46,451;1,5356;15,591;3,4313;-21,321;42,159;
1054,884;4,349;5,745;32,698;54,235;3,2651;73,728;39,128;58,362;0,31542;-33,097;38,718;
1055,213;12,369;24,827;48,101;19,133;41,274;52,061;24,173;2,574;37,017;33,314;15,369;
1055,542;-0,47003;15,902;-5,3901;4,9013;10,432;65,313;4,9612;-28,647;24,295;25,629;22,431;
1055,871;-8,7361;31,818;-7,9743;24,305;40,163;39,781;62,3;19,691;15,944;24,457;105,7;
1056,200;-21,573;44,715;36,361;40,573;59,929;43,073;6,4211;0,42529;13,857;26,071;81,566;
1056,529;10,101;50,179;30,121;3,884;62,671;75,58;0,043494;19,415;-7,058;-7,5942;56,971;
1056,858;3,7183;27,978;-42,065;-1,3437;45,291;57,093;-2,3127;63,074;93,483;17,876;11,613;
1057,187;7,6149;12,834;-35,091;25,203;7,4391;97,983;43,791;23,081;63,953;30,422;8,8074;
1057,516;-44,211;52,39;25,107;35,866;84,794;0,5183;3,655;14,089;70,851;8,3424;39,539;
1057,845;5,5027;-37,224;-21,975;0,21314;-19,732;53,011;50,092;44,492;11,639;42,112;28,273;
1058,174;-9,7897;12,278;32,489;3,1024;61,756;5,9032;-49,352;86,364;29,937;20,983;87,614;
1058,503;-22,352;20,98;19,673;-22,573;-13,286;73,894;18,201;91,638;48,005;47,573;54,266;
1058,832;27,818;-8,9526;-12,296;21,679;6,9781;42,631;-8,0474;17,109;77,967;-0,58759;21,752;
1059,161;39,542;-3,7824;50,109;58,326;33,711;67,49;-12,272;-19,159;3,0208;-38,015;76,797;
